session_id,round,question_id,asked_question_id,correctness,depth,clarity,practicality,tradeoffs,overall_score,provenance,missing_points
267,4,11,1685,0.768,0.741,0.738,0.827,0.786,0.769,rule,"[""异常场景处理""]"
267,5,25,1686,0.45,0.488,0.512,0.389,0.368,0.4483,rule,"[""性能瓶颈分析"", ""一致性权衡""]"
267,6,28,1687,0.798,0.662,0.719,0.749,0.706,0.7328,rule,"[""核心概念边界"", ""生产环境验证""]"
267,7,6,1688,0.624,0.616,0.649,0.597,0.639,0.6236,llm,"[""异常场景处理"", ""生产环境验证""]"
268,1,64,1689,0.441,0.397,0.379,0.466,0.384,0.4174,rule,"[""生产环境验证"", ""一致性权衡""]"
268,2,51,1690,0.543,0.445,0.507,0.517,0.484,0.5021,rule,"[""生产环境验证"", ""一致性权衡"", ""核心概念边界""]"
268,3,66,1691,0.668,0.513,0.57,0.614,0.563,0.593,rule,"[""异常场景处理""]"
268,4,24,1692,0.479,0.411,0.545,0.424,0.388,0.4535,llm,"[""监控与回滚方案"", ""性能瓶颈分析""]"
268,5,41,1693,0.564,0.508,0.564,0.455,0.436,0.516,llm,"[""性能瓶颈分析"", ""一致性权衡"", ""核心概念边界""]"
268,6,54,1694,0.541,0.576,0.606,0.542,0.544,0.5607,hybrid,"[""监控与回滚方案"", ""核心概念边界""]"
268,7,189,1695,0.431,0.442,0.523,0.571,0.517,0.4842,rule,"[""异常场景处理"", ""监控与回滚方案""]"
268,8,94,1696,0.505,0.514,0.598,0.58,0.566,0.5434,hybrid,"[""监控与回滚方案"", ""一致性权衡"", ""异常场景处理""]"
269,1,16,1697,0.517,0.532,0.58,0.524,0.545,0.536,llm,"[""核心概念边界"", ""监控与回滚方案""]"
269,2,27,1698,0.412,0.289,0.361,0.437,0.434,0.3822,rule,"[""一致性权衡"", ""生产环境验证""]"
269,3,54,1699,0.5,0.49,0.473,0.489,0.481,0.4887,llm,"[""生产环境验证"", ""一致性权衡"", ""异常场景处理""]"
269,4,187,1700,0.364,0.371,0.396,0.461,0.446,0.3981,rule,"[""生产环境验证"", ""异常场景处理""]"
269,5,2,1701,0.561,0.494,0.615,0.566,0.623,0.5637,rule,"[""一致性权衡"", ""性能瓶颈分析""]"
269,6,141,1702,0.494,0.524,0.462,0.48,0.506,0.4945,rule,"[""核心概念边界"", ""监控与回滚方案"", ""性能瓶颈分析""]"
269,7,24,1703,0.468,0.384,0.611,0.496,0.456,0.476,rule,"[""异常场景处理"", ""核心概念边界""]"
270,1,141,1704,0.396,0.361,0.507,0.405,0.42,0.4114,rule,"[""性能瓶颈分析"", ""监控与回滚方案""]"
270,2,179,1705,0.415,0.378,0.397,0.461,0.416,0.4114,rule,"[""监控与回滚方案"", ""生产环境验证"", ""性能瓶颈分析""]"
270,3,57,1706,0.496,0.433,0.478,0.342,0.389,0.4384,rule,"[""一致性权衡"", ""性能瓶颈分析""]"
270,4,66,1707,0.601,0.562,0.667,0.584,0.555,0.5943,rule,"[""生产环境验证"", ""核心概念边界""]"
270,5,155,1708,0.465,0.523,0.501,0.405,0.393,0.465,rule,"[""核心概念边界"", ""一致性权衡"", ""生产环境验证""]"
270,6,65,1709,0.601,0.532,0.629,0.583,0.536,0.5784,rule,"[""监控与回滚方案"", ""性能瓶颈分析"", ""生产环境验证""]"
270,7,169,1710,0.454,0.534,0.49,0.402,0.522,0.4785,rule,"[""性能瓶颈分析"", ""生产环境验证"", ""异常场景处理""]"
271,1,105,1711,0.285,0.401,0.408,0.385,0.293,0.3506,rule,"[""异常场景处理"", ""一致性权衡""]"
271,2,154,1712,0.495,0.442,0.403,0.518,0.483,0.4693,rule,"[""生产环境验证"", ""一致性权衡"", ""核心概念边界""]"
271,3,171,1713,0.424,0.366,0.339,0.408,0.383,0.3882,hybrid,"[""监控与回滚方案"", ""生产环境验证""]"
271,4,176,1714,0.39,0.373,0.35,0.356,0.318,0.3643,rule,"[""监控与回滚方案"", ""一致性权衡""]"
271,5,65,1715,0.621,0.569,0.506,0.543,0.601,0.5738,llm,"[""一致性权衡"", ""异常场景处理"", ""核心概念边界""]"
271,6,183,1716,0.426,0.422,0.503,0.555,0.468,0.4654,rule,"[""性能瓶颈分析"", ""核心概念边界""]"
272,1,104,1717,0.478,0.374,0.47,0.291,0.303,0.3982,rule,"[""异常场景处理"", ""生产环境验证""]"
272,2,2,1718,0.482,0.37,0.439,0.474,0.405,0.4379,hybrid,"[""核心概念边界"", ""异常场景处理""]"
272,3,8,1719,0.415,0.376,0.427,0.419,0.478,0.417,rule,"[""核心概念边界"", ""生产环境验证"", ""监控与回滚方案""]"
272,4,10,1720,0.554,0.529,0.572,0.493,0.517,0.5362,hybrid,"[""异常场景处理"", ""性能瓶颈分析""]"
272,5,12,1721,0.501,0.465,0.499,0.515,0.409,0.4828,rule,"[""监控与回滚方案"", ""性能瓶颈分析""]"
272,6,28,1722,0.593,0.654,0.622,0.629,0.693,0.6312,rule,"[""监控与回滚方案"", ""性能瓶颈分析""]"
272,7,26,1723,0.651,0.544,0.566,0.576,0.586,0.5906,rule,"[""监控与回滚方案"", ""异常场景处理""]"
272,8,4,1724,0.545,0.629,0.568,0.597,0.664,0.5927,rule,"[""监控与回滚方案"", ""生产环境验证""]"
273,1,191,1725,0.254,0.274,0.298,0.33,0.29,0.2835,rule,"[""监控与回滚方案"", ""一致性权衡"", ""核心概念边界""]"
273,2,102,1726,0.475,0.422,0.359,0.427,0.355,0.4192,rule,"[""异常场景处理"", ""监控与回滚方案""]"
273,3,114,1727,0.508,0.624,0.553,0.543,0.548,0.5533,rule,"[""生产环境验证"", ""核心概念边界""]"
273,4,93,1728,0.52,0.595,0.544,0.581,0.543,0.5548,rule,"[""异常场景处理"", ""核心概念边界""]"
273,5,53,1729,0.518,0.424,0.491,0.493,0.528,0.4886,rule,"[""性能瓶颈分析"", ""一致性权衡"", ""监控与回滚方案""]"
274,1,69,1730,0.582,0.55,0.531,0.568,0.586,0.5641,rule,"[""生产环境验证"", ""一致性权衡""]"
274,2,192,1731,0.623,0.59,0.569,0.693,0.63,0.619,llm,"[""监控与回滚方案"", ""核心概念边界""]"
274,3,150,1732,0.482,0.567,0.504,0.557,0.572,0.5296,rule,"[""监控与回滚方案"", ""生产环境验证"", ""一致性权衡""]"
274,4,62,1733,0.882,0.648,0.664,0.799,0.703,0.7539,rule,"[""性能瓶颈分析"", ""核心概念边界""]"
274,5,73,1734,0.809,0.71,0.777,0.862,0.748,0.7819,llm,[]
274,6,99,1735,0.591,0.561,0.68,0.75,0.656,0.6346,rule,"[""性能瓶颈分析"", ""核心概念边界""]"
275,1,84,1736,0.522,0.6,0.509,0.483,0.512,0.5296,llm,"[""性能瓶颈分析"", ""异常场景处理"", ""一致性权衡""]"
275,2,107,1737,0.724,0.589,0.627,0.698,0.613,0.6574,rule,"[""异常场景处理""]"
275,3,83,1738,0.597,0.631,0.61,0.656,0.614,0.6191,rule,"[""异常场景处理""]"
275,4,61,1739,0.594,0.518,0.63,0.516,0.573,0.5665,rule,"[""核心概念边界"", ""异常场景处理"", ""监控与回滚方案""]"
275,5,110,1740,0.662,0.595,0.611,0.656,0.619,0.6313,hybrid,"[""监控与回滚方案"", ""性能瓶颈分析""]"
276,1,165,1741,0.607,0.544,0.57,0.551,0.519,0.5654,rule,"[""异常场景处理"", ""一致性权衡"", ""生产环境验证""]"
276,2,108,1742,0.731,0.561,0.655,0.646,0.647,0.6537,rule,"[""监控与回滚方案""]"
276,3,145,1743,0.567,0.476,0.557,0.732,0.514,0.5654,rule,"[""生产环境验证"", ""核心概念边界"", ""异常场景处理""]"
276,4,58,1744,0.644,0.556,0.659,0.706,0.643,0.6369,rule,"[""性能瓶颈分析""]"
276,5,149,1745,0.617,0.603,0.625,0.486,0.633,0.5948,rule,"[""生产环境验证"", ""异常场景处理""]"
276,6,163,1746,0.595,0.618,0.678,0.66,0.629,0.6298,rule,"[""异常场景处理"", ""核心概念边界""]"
276,7,180,1747,0.627,0.492,0.622,0.607,0.476,0.5721,rule,"[""性能瓶颈分析"", ""核心概念边界""]"
277,1,25,1748,0.548,0.352,0.407,0.436,0.45,0.4471,llm,"[""性能瓶颈分析"", ""一致性权衡""]"
277,2,107,1749,0.532,0.566,0.636,0.508,0.508,0.5503,rule,"[""监控与回滚方案"", ""生产环境验证"", ""核心概念边界""]"
277,3,5,1750,0.763,0.672,0.753,0.788,0.75,0.7431,rule,"[""监控与回滚方案""]"
277,4,27,1751,0.77,0.675,0.66,0.608,0.629,0.6834,rule,"[""异常场景处理"", ""生产环境验证""]"
277,5,53,1752,0.701,0.668,0.698,0.693,0.791,0.703,rule,"[""性能瓶颈分析""]"
277,6,94,1753,0.7,0.748,0.762,0.671,0.733,0.7209,hybrid,"[""异常场景处理"", ""生产环境验证""]"
277,7,54,1754,0.679,0.658,0.707,0.724,0.655,0.6836,rule,"[""核心概念边界"", ""一致性权衡""]"
277,8,10,1755,0.653,0.597,0.652,0.596,0.54,0.6154,llm,"[""生产环境验证"", ""性能瓶颈分析""]"
278,1,54,1756,0.558,0.607,0.632,0.589,0.581,0.5903,rule,"[""异常场景处理""]"
278,2,108,1757,0.659,0.561,0.706,0.526,0.608,0.615,rule,"[""异常场景处理""]"
278,3,19,1758,0.706,0.601,0.661,0.522,0.61,0.6304,rule,"[""监控与回滚方案"", ""性能瓶颈分析""]"
278,4,60,1759,0.528,0.514,0.489,0.478,0.462,0.5009,rule,"[""一致性权衡"", ""性能瓶颈分析""]"
278,5,163,1760,0.548,0.544,0.704,0.614,0.612,0.5931,rule,"[""性能瓶颈分析"", ""监控与回滚方案""]"
278,6,16,1761,0.839,0.743,0.848,0.784,0.697,0.7906,rule,[]
278,7,25,1762,0.499,0.626,0.615,0.478,0.585,0.5555,rule,"[""监控与回滚方案"", ""一致性权衡"", ""核心概念边界""]"
278,8,141,1763,0.714,0.65,0.758,0.651,0.631,0.6855,hybrid,"[""监控与回滚方案""]"
279,1,191,1764,0.58,0.548,0.529,0.501,0.524,0.5431,llm,"[""性能瓶颈分析"", ""监控与回滚方案"", ""核心概念边界""]"
279,2,66,1765,0.539,0.45,0.497,0.6,0.561,0.5246,rule,"[""一致性权衡"", ""性能瓶颈分析"", ""核心概念边界""]"
279,3,163,1766,0.635,0.595,0.654,0.608,0.586,0.6181,rule,"[""一致性权衡"", ""生产环境验证""]"
279,4,172,1767,0.682,0.555,0.616,0.52,0.564,0.5988,llm,"[""生产环境验证"", ""核心概念边界""]"
279,5,58,1768,0.722,0.721,0.808,0.757,0.756,0.7469,llm,"[""核心概念边界""]"
280,1,72,1769,0.631,0.697,0.754,0.64,0.665,0.6731,hybrid,"[""核心概念边界"", ""异常场景处理""]"
280,2,54,1770,0.67,0.707,0.756,0.755,0.69,0.71,llm,"[""生产环境验证"", ""核心概念边界""]"
280,3,149,1771,0.596,0.746,0.665,0.752,0.762,0.6903,rule,"[""监控与回滚方案""]"
280,4,49,1772,0.55,0.575,0.653,0.597,0.691,0.5996,rule,"[""监控与回滚方案"", ""性能瓶颈分析""]"
280,5,83,1773,0.702,0.79,0.836,0.773,0.783,0.7674,llm,"[""异常场景处理"", ""性能瓶颈分析""]"
280,6,95,1774,0.671,0.603,0.723,0.69,0.706,0.672,llm,"[""异常场景处理""]"
280,7,188,1775,0.811,0.683,0.766,0.732,0.7,0.7463,rule,"[""一致性权衡"", ""异常场景处理""]"
280,8,84,1776,0.633,0.47,0.739,0.698,0.527,0.6108,rule,"[""监控与回滚方案"", ""异常场景处理""]"
281,1,95,1777,0.521,0.577,0.635,0.638,0.605,0.584,rule,"[""一致性权衡"", ""异常场景处理""]"
281,2,83,1778,0.591,0.565,0.685,0.689,0.663,0.6271,rule,"[""核心概念边界"", ""一致性权衡""]"
281,3,69,1779,0.74,0.575,0.779,0.661,0.562,0.672,rule,"[""生产环境验证"", ""核心概念边界""]"
281,4,147,1780,0.793,0.569,0.702,0.799,0.756,0.7222,rule,"[""性能瓶颈分析""]"
281,5,148,1781,0.64,0.456,0.539,0.501,0.569,0.548,rule,"[""异常场景处理"", ""生产环境验证"", ""核心概念边界""]"
281,6,61,1782,0.631,0.586,0.618,0.588,0.55,0.6007,llm,"[""监控与回滚方案"", ""核心概念边界""]"
282,1,151,1783,0.718,0.574,0.674,0.775,0.742,0.6903,llm,"[""监控与回滚方案"", ""性能瓶颈分析""]"
282,2,55,1784,0.483,0.465,0.544,0.503,0.555,0.5018,rule,"[""一致性权衡"", ""生产环境验证"", ""核心概念边界""]"
282,3,166,1785,0.564,0.617,0.584,0.704,0.661,0.6159,rule,"[""性能瓶颈分析"", ""一致性权衡""]"
282,4,180,1786,0.792,0.85,0.764,0.773,0.82,0.8007,rule,"[""监控与回滚方案""]"
282,5,139,1787,0.652,0.667,0.745,0.684,0.601,0.67,rule,"[""一致性权衡"", ""异常场景处理""]"
283,1,186,1788,0.436,0.396,0.438,0.445,0.373,0.4206,hybrid,"[""异常场景处理"", ""性能瓶颈分析""]"
283,2,176,1789,0.552,0.499,0.612,0.605,0.494,0.5515,rule,"[""核心概念边界"", ""异常场景处理""]"
283,3,66,1790,0.536,0.49,0.498,0.593,0.507,0.5247,rule,"[""异常场景处理"", ""一致性权衡""]"
283,4,171,1791,0.481,0.424,0.455,0.375,0.377,0.4321,rule,"[""核心概念边界"", ""性能瓶颈分析"", ""一致性权衡""]"
283,5,177,1792,0.503,0.502,0.552,0.55,0.492,0.5176,rule,"[""监控与回滚方案"", ""异常场景处理"", ""性能瓶颈分析""]"
284,1,116,1793,0.446,0.5,0.476,0.453,0.468,0.4673,llm,"[""性能瓶颈分析"", ""异常场景处理""]"
284,2,144,1794,0.426,0.374,0.416,0.351,0.373,0.3926,hybrid,"[""生产环境验证"", ""一致性权衡"", ""监控与回滚方案""]"
284,3,114,1795,0.484,0.501,0.53,0.52,0.465,0.4992,llm,"[""异常场景处理"", ""核心概念边界""]"
284,4,66,1796,0.473,0.551,0.455,0.481,0.538,0.4978,llm,"[""生产环境验证"", ""一致性权衡""]"
284,5,102,1797,0.54,0.408,0.549,0.564,0.568,0.519,hybrid,"[""监控与回滚方案"", ""一致性权衡""]"
284,6,116,1798,0.558,0.516,0.57,0.527,0.48,0.5351,rule,"[""一致性权衡"", ""核心概念边界""]"
284,7,65,1799,0.574,0.607,0.532,0.499,0.571,0.5613,rule,"[""监控与回滚方案"", ""异常场景处理""]"
284,8,144,1800,0.478,0.487,0.502,0.484,0.495,0.4874,llm,"[""核心概念边界"", ""监控与回滚方案""]"
285,1,11,1801,0.404,0.325,0.42,0.406,0.344,0.3811,rule,"[""性能瓶颈分析"", ""监控与回滚方案"", ""核心概念边界""]"
285,2,144,1802,0.516,0.387,0.468,0.529,0.488,0.477,rule,"[""性能瓶颈分析"", ""监控与回滚方案""]"
285,3,33,1803,0.602,0.56,0.499,0.575,0.603,0.57,rule,"[""性能瓶颈分析"", ""核心概念边界""]"
285,4,91,1804,0.375,0.475,0.482,0.496,0.501,0.4531,rule,"[""监控与回滚方案"", ""一致性权衡""]"
285,5,65,1805,0.557,0.475,0.538,0.581,0.437,0.5234,rule,"[""生产环境验证"", ""一致性权衡"", ""性能瓶颈分析""]"
285,6,5,1806,0.558,0.447,0.475,0.561,0.575,0.521,rule,"[""生产环境验证"", ""核心概念边界""]"
286,1,170,1807,0.646,0.577,0.597,0.585,0.581,0.6029,rule,"[""生产环境验证"", ""性能瓶颈分析""]"
286,2,65,1808,0.63,0.713,0.644,0.611,0.61,0.6457,rule,"[""生产环境验证"", ""异常场景处理""]"
286,3,159,1809,0.583,0.522,0.47,0.582,0.586,0.5502,rule,"[""监控与回滚方案"", ""核心概念边界""]"
286,4,191,1810,0.527,0.56,0.694,0.599,0.711,0.5993,rule,"[""异常场景处理""]"
286,5,177,1811,0.615,0.645,0.582,0.648,0.662,0.628,rule,"[""异常场景处理""]"
286,6,171,1812,0.749,0.685,0.725,0.696,0.659,0.7095,rule,"[""异常场景处理"", ""一致性权衡""]"
286,7,168,1813,0.483,0.546,0.59,0.475,0.524,0.5197,llm,"[""一致性权衡"", ""生产环境验证""]"
287,1,187,1814,0.356,0.397,0.435,0.393,0.467,0.3995,rule,"[""一致性权衡"", ""性能瓶颈分析""]"
287,2,62,1815,0.557,0.443,0.525,0.528,0.456,0.5074,rule,"[""监控与回滚方案"", ""一致性权衡"", ""性能瓶颈分析""]"
287,3,144,1816,0.651,0.592,0.62,0.659,0.664,0.6353,rule,"[""生产环境验证""]"
287,4,143,1817,0.627,0.666,0.667,0.723,0.69,0.6671,rule,"[""异常场景处理""]"
287,5,188,1818,0.622,0.576,0.669,0.509,0.489,0.5829,rule,"[""监控与回滚方案"", ""异常场景处理""]"
287,6,141,1819,0.807,0.615,0.686,0.644,0.637,0.6923,rule,"[""性能瓶颈分析""]"
287,7,105,1820,0.587,0.553,0.456,0.508,0.53,0.5361,rule,"[""一致性权衡"", ""生产环境验证"", ""监控与回滚方案""]"
288,1,41,1821,0.583,0.508,0.475,0.475,0.512,0.5195,llm,"[""性能瓶颈分析"", ""监控与回滚方案""]"
288,2,65,1822,0.476,0.642,0.585,0.654,0.679,0.5894,rule,"[""核心概念边界""]"
288,3,1,1823,0.667,0.66,0.618,0.688,0.653,0.6588,rule,"[""一致性权衡"", ""性能瓶颈分析""]"
288,4,45,1824,0.639,0.469,0.542,0.592,0.579,0.5675,rule,"[""生产环境验证"", ""异常场景处理""]"
289,1,66,1825,0.33,0.315,0.442,0.42,0.332,0.3611,llm,"[""核心概念边界"", ""一致性权衡""]"
289,2,1,1826,0.476,0.383,0.417,0.319,0.384,0.4058,rule,"[""异常场景处理"", ""核心概念边界"", ""性能瓶颈分析""]"
289,3,10,1827,0.501,0.482,0.552,0.513,0.415,0.4961,rule,"[""生产环境验证"", ""核心概念边界"", ""性能瓶颈分析""]"
289,4,11,1828,0.455,0.579,0.544,0.427,0.495,0.4993,rule,"[""监控与回滚方案"", ""核心概念边界""]"
289,5,16,1829,0.539,0.508,0.635,0.585,0.533,0.5554,hybrid,"[""性能瓶颈分析"", ""监控与回滚方案"", ""生产环境验证""]"
290,1,108,1830,0.491,0.277,0.376,0.397,0.354,0.3885,rule,"[""监控与回滚方案"", ""异常场景处理"", ""性能瓶颈分析""]"
290,2,65,1831,0.549,0.451,0.494,0.566,0.536,0.5184,rule,"[""异常场景处理"", ""一致性权衡""]"
290,3,3,1832,0.548,0.416,0.52,0.561,0.607,0.5226,rule,"[""一致性权衡"", ""异常场景处理"", ""监控与回滚方案""]"
290,4,51,1833,0.482,0.556,0.649,0.554,0.568,0.5509,rule,"[""核心概念边界"", ""一致性权衡""]"
290,5,28,1834,0.418,0.357,0.516,0.466,0.392,0.4254,rule,"[""监控与回滚方案"", ""生产环境验证"", ""一致性权衡""]"
291,1,28,1835,0.429,0.509,0.386,0.418,0.443,0.4403,rule,"[""异常场景处理"", ""核心概念边界""]"
291,2,3,1836,0.458,0.289,0.49,0.451,0.425,0.4192,rule,"[""异常场景处理"", ""核心概念边界"", ""监控与回滚方案""]"
291,3,144,1837,0.462,0.513,0.393,0.315,0.511,0.4432,rule,"[""核心概念边界"", ""性能瓶颈分析""]"
291,4,23,1838,0.541,0.261,0.367,0.394,0.301,0.391,rule,"[""核心概念边界"", ""生产环境验证"", ""性能瓶颈分析""]"
291,5,26,1839,0.535,0.544,0.517,0.493,0.394,0.5086,llm,"[""异常场景处理"", ""监控与回滚方案"", ""核心概念边界""]"
291,6,21,1840,0.433,0.547,0.506,0.364,0.537,0.4735,hybrid,"[""核心概念边界"", ""生产环境验证"", ""一致性权衡""]"
291,7,24,1841,0.585,0.588,0.552,0.525,0.53,0.5627,rule,"[""生产环境验证"", ""核心概念边界""]"
291,8,3,1842,0.598,0.657,0.663,0.668,0.678,0.6448,rule,"[""性能瓶颈分析""]"
292,1,76,1843,0.605,0.728,0.72,0.783,0.823,0.7114,rule,"[""生产环境验证""]"
292,2,83,1844,0.543,0.364,0.458,0.481,0.351,0.4519,rule,"[""核心概念边界"", ""一致性权衡"", ""异常场景处理""]"
292,3,87,1845,0.603,0.476,0.643,0.501,0.484,0.5476,rule,"[""一致性权衡"", ""性能瓶颈分析""]"
292,4,54,1846,0.74,0.582,0.749,0.722,0.696,0.6965,rule,"[""核心概念边界""]"
293,1,94,1847,0.617,0.606,0.811,0.679,0.653,0.6626,hybrid,"[""异常场景处理"", ""生产环境验证""]"
293,2,87,1848,0.595,0.514,0.567,0.533,0.612,0.5633,rule,"[""监控与回滚方案"", ""生产环境验证""]"
293,3,88,1849,0.604,0.663,0.612,0.663,0.649,0.635,rule,"[""生产环境验证""]"
293,4,64,1850,0.589,0.609,0.629,0.572,0.572,0.5952,rule,"[""性能瓶颈分析""]"
293,5,54,1851,0.728,0.684,0.756,0.659,0.698,0.7072,llm,"[""核心概念边界""]"
293,6,192,1852,0.706,0.588,0.63,0.585,0.566,0.6272,llm,"[""一致性权衡"", ""生产环境验证""]"
293,7,191,1853,0.601,0.649,0.652,0.685,0.589,0.6334,rule,"[""监控与回滚方案"", ""生产环境验证""]"
294,1,156,1854,0.748,0.75,0.751,0.72,0.796,0.7504,rule,"[""异常场景处理""]"
294,2,149,1855,0.55,0.53,0.528,0.522,0.562,0.5385,rule,"[""监控与回滚方案"", ""性能瓶颈分析""]"
294,3,164,1856,0.538,0.586,0.661,0.543,0.495,0.5654,rule,"[""一致性权衡"", ""性能瓶颈分析"", ""生产环境验证""]"
294,4,192,1857,0.581,0.502,0.534,0.397,0.542,0.5185,rule,"[""核心概念边界"", ""性能瓶颈分析""]"
294,5,189,1858,0.621,0.503,0.706,0.652,0.527,0.6015,llm,"[""一致性权衡"", ""监控与回滚方案""]"
294,6,187,1859,0.615,0.675,0.696,0.636,0.69,0.656,llm,"[""核心概念边界""]"
294,7,147,1860,0.709,0.692,0.744,0.676,0.719,0.7065,rule,"[""性能瓶颈分析"", ""一致性权衡""]"
295,1,129,1861,0.801,0.676,0.768,0.788,0.726,0.7547,rule,"[""异常场景处理""]"
295,2,127,1862,0.73,0.644,0.619,0.648,0.685,0.6716,rule,"[""一致性权衡""]"
295,3,145,1863,0.792,0.781,0.728,0.804,0.862,0.7897,rule,[]
295,4,148,1864,0.603,0.575,0.713,0.672,0.588,0.625,hybrid,"[""一致性权衡"", ""监控与回滚方案""]"
295,5,113,1865,0.7,0.809,0.777,0.773,0.847,0.7697,rule,"[""生产环境验证""]"
295,6,141,1866,0.941,0.928,0.938,0.942,0.815,0.9213,rule,[]
295,7,133,1867,0.72,0.639,0.696,0.748,0.732,0.7035,rule,"[""异常场景处理"", ""监控与回滚方案""]"
295,8,166,1868,0.798,0.803,0.712,0.775,0.853,0.7876,rule,"[""监控与回滚方案""]"
296,1,88,1869,0.84,0.719,0.937,0.753,0.707,0.7965,rule,[]
296,2,103,1870,0.86,0.701,0.809,0.7,0.716,0.7688,rule,"[""监控与回滚方案"", ""性能瓶颈分析""]"
296,3,68,1871,0.55,0.52,0.577,0.616,0.537,0.5572,rule,"[""核心概念边界"", ""一致性权衡"", ""异常场景处理""]"
296,4,187,1872,0.797,0.806,0.907,0.786,0.771,0.8126,llm,"[""一致性权衡""]"
296,5,192,1873,0.779,0.837,0.753,0.851,0.817,0.8052,llm,"[""一致性权衡""]"
296,6,75,1874,0.752,0.727,0.854,0.949,0.872,0.8128,rule,[]
296,7,86,1875,0.73,0.753,0.823,0.811,0.788,0.7722,rule,"[""性能瓶颈分析"", ""生产环境验证""]"
296,8,150,1876,0.636,0.556,0.604,0.626,0.537,0.5978,rule,"[""性能瓶颈分析"", ""监控与回滚方案""]"
297,1,57,1877,0.899,0.737,0.796,0.741,0.773,0.801,rule,"[""核心概念边界""]"
297,2,192,1878,0.866,0.774,0.867,0.812,0.718,0.8163,rule,[]
297,3,106,1879,0.722,0.6,0.774,0.692,0.626,0.6853,hybrid,"[""异常场景处理"", ""监控与回滚方案""]"
297,4,166,1880,0.856,0.822,0.759,0.658,0.709,0.7788,rule,"[""一致性权衡""]"
297,5,60,1881,0.891,0.809,0.89,0.877,0.776,0.8547,rule,"[""监控与回滚方案""]"
297,6,161,1882,0.708,0.835,0.775,0.728,0.688,0.7495,rule,"[""核心概念边界"", ""监控与回滚方案""]"
297,7,148,1883,0.681,0.699,0.724,0.712,0.755,0.7075,rule,"[""核心概念边界""]"
298,1,181,1884,0.513,0.408,0.52,0.486,0.431,0.4748,rule,"[""异常场景处理"", ""监控与回滚方案"", ""性能瓶颈分析""]"
298,2,167,1885,0.507,0.489,0.509,0.544,0.443,0.5012,rule,"[""生产环境验证"", ""核心概念边界""]"
298,3,104,1886,0.664,0.527,0.666,0.678,0.645,0.6326,rule,"[""一致性权衡""]"
298,4,178,1887,0.493,0.532,0.573,0.574,0.573,0.5399,llm,"[""异常场景处理"", ""一致性权衡""]"
298,5,170,1888,0.679,0.762,0.754,0.624,0.724,0.7071,hybrid,"[""性能瓶颈分析"", ""一致性权衡""]"
298,6,64,1889,0.582,0.592,0.68,0.593,0.528,0.5957,rule,"[""生产环境验证""]"
298,7,156,1890,0.802,0.715,0.719,0.7,0.657,0.7315,rule,"[""生产环境验证"", ""核心概念边界""]"
